molecule_chembl_id,pchembl_value
CHEMBL5828230,8.22
CHEMBL488101,4.7
CHEMBL5858289,5.49
CHEMBL3814320,7.71
CHEMBL2334001,7.2
CHEMBL5822177,5.26
CHEMBL79704,5.32
CHEMBL132348,7.51
CHEMBL3586178,5.13
CHEMBL3416636,6.43
CHEMBL5284972,6.8567
CHEMBL5834572,6.32
CHEMBL3628907,5.9
CHEMBL1242379,5.2
CHEMBL517907,7.96
CHEMBL5220645,9.3567
CHEMBL1092250,7.33
CHEMBL593275,6.58
CHEMBL298637,6.77
CHEMBL4279016,8.695
CHEMBL5083645,8.04
CHEMBL3633146,8.54
CHEMBL1097190,4.82
CHEMBL5427952,7.27
CHEMBL2018752,6.0
CHEMBL3114689,6.955
CHEMBL5612021,7.39
CHEMBL3758502,6.22
CHEMBL3775911,6.45
CHEMBL555797,6.22
CHEMBL5094288,8.1
CHEMBL5947857,8.05
CHEMBL4215080,7.8233
CHEMBL154822,4.0
CHEMBL5873547,8.4
CHEMBL5927848,8.4
CHEMBL5940711,7.1
CHEMBL92174,6.89
CHEMBL114073,4.97
CHEMBL1243255,8.935
CHEMBL5428404,7.11
CHEMBL5945119,7.31
CHEMBL5988997,8.3
CHEMBL5973804,7.725
CHEMBL3699613,7.3833
CHEMBL25610,6.4
CHEMBL5826359,8.7
CHEMBL3586175,4.5
CHEMBL281990,6.0
CHEMBL5755118,6.69
CHEMBL4469900,6.3
CHEMBL6007318,8.7
CHEMBL5761989,8.18
CHEMBL5838142,8.22
CHEMBL3087202,6.28
CHEMBL3907533,7.99
CHEMBL4440012,6.5
CHEMBL113902,5.12
CHEMBL4282506,7.3233
CHEMBL5179214,7.25
CHEMBL5828176,6.32
CHEMBL126623,8.405
CHEMBL6033841,5.7067
CHEMBL5891063,8.7
CHEMBL203219,5.28
CHEMBL4790553,6.18
CHEMBL6013487,6.76
CHEMBL6049383,7.194
CHEMBL307145,5.91
CHEMBL4743464,7.605
CHEMBL5189340,9.35
CHEMBL6028598,6.76
CHEMBL158275,5.77
CHEMBL3263959,5.12
CHEMBL3984008,7.0
CHEMBL333082,6.98
CHEMBL4875985,8.96
CHEMBL5532212,4.28
CHEMBL6013184,6.35
CHEMBL4857477,7.09
CHEMBL3612561,6.33
CHEMBL2325091,6.31
CHEMBL348116,4.5
CHEMBL3040910,7.57
CHEMBL3622628,6.78
CHEMBL3622648,8.22
CHEMBL4759112,9.0233
CHEMBL5903083,9.235
CHEMBL3974626,7.44
CHEMBL381604,7.5
CHEMBL5874088,7.03
CHEMBL4060383,4.7
CHEMBL4854693,6.17
CHEMBL330882,5.31
CHEMBL5988665,8.31
CHEMBL56879,5.4333
CHEMBL6013504,7.08
CHEMBL5923851,7.92
CHEMBL5751543,8.3
CHEMBL5753585,7.85
CHEMBL1910268,4.03
CHEMBL2047019,5.38
CHEMBL4750608,7.37
CHEMBL510730,5.7
CHEMBL3678958,7.7
CHEMBL5882559,6.76
CHEMBL3805509,7.56
CHEMBL4079125,5.43
CHEMBL4286241,7.005
CHEMBL6007080,7.6
CHEMBL1009,5.54
CHEMBL5766497,6.12
CHEMBL1272276,6.84
CHEMBL5428368,7.5
CHEMBL4519408,6.22
CHEMBL2335018,4.89
CHEMBL3671542,6.99
CHEMBL6048351,6.1
CHEMBL5771755,8.1
CHEMBL4101193,5.95
CHEMBL1821864,5.74
CHEMBL5284115,8.24
CHEMBL5208454,8.115
CHEMBL5206902,9.7
CHEMBL3805238,7.58
CHEMBL5776043,6.12
CHEMBL1951415,6.82
CHEMBL4071827,8.82
CHEMBL5983026,6.9867
CHEMBL4585048,5.92
CHEMBL5618083,7.2
CHEMBL5269307,7.37
CHEMBL6024312,7.655
CHEMBL4533337,6.43
CHEMBL4758842,8.4733
CHEMBL6055537,7.82
CHEMBL5191956,5.27
CHEMBL5882138,6.26
CHEMBL3353396,4.635
CHEMBL248114,7.72
CHEMBL188762,8.67
CHEMBL475584,6.82
CHEMBL4535881,6.56
CHEMBL31656,7.59
CHEMBL6008734,6.26
CHEMBL92937,9.16
CHEMBL3746564,4.97
CHEMBL473436,7.17
CHEMBL69071,8.23
CHEMBL5820578,7.54
CHEMBL4759127,9.15
CHEMBL326596,7.24
CHEMBL5190294,7.1867
CHEMBL4294743,8.0475
CHEMBL3114107,5.7
CHEMBL6020779,6.095
CHEMBL5569696,8.98
CHEMBL3815045,7.3
CHEMBL5744664,8.7
CHEMBL607707,7.6756
CHEMBL4214040,5.8167
CHEMBL1683950,5.92
CHEMBL3815074,7.7567
CHEMBL1170278,5.41
CHEMBL5195321,6.1133
CHEMBL5893885,5.26
CHEMBL5591885,8.99
CHEMBL2385976,6.05
CHEMBL5943220,5.26
CHEMBL5832906,5.26
CHEMBL5185772,6.38
CHEMBL5847866,8.4
CHEMBL2018760,6.05
CHEMBL1934623,8.52
CHEMBL197525,5.75
CHEMBL3786220,6.68
CHEMBL1241859,4.0
CHEMBL3699582,7.7
CHEMBL2047018,5.45
CHEMBL5439991,7.28
CHEMBL3746980,4.59
CHEMBL306081,6.07
CHEMBL332882,8.3
CHEMBL3891846,7.965
CHEMBL4745868,7.94
CHEMBL5995813,6.76
CHEMBL5939316,6.76
CHEMBL5075594,7.96
CHEMBL4250273,8.0
CHEMBL3085277,6.27
CHEMBL5952540,6.26
CHEMBL5844933,5.62
CHEMBL6019189,9.0
CHEMBL5909338,8.4
CHEMBL330224,7.0
CHEMBL4226151,6.05
CHEMBL602890,4.25
CHEMBL355982,7.46
CHEMBL5091683,7.715
CHEMBL3040861,8.7
CHEMBL5202129,8.96
CHEMBL5194719,7.05
CHEMBL5198424,8.52
CHEMBL93295,6.33
CHEMBL1630116,7.82
CHEMBL249921,6.73
CHEMBL5821372,8.3
CHEMBL4471491,9.16
CHEMBL5761824,6.76
CHEMBL3298000,7.08
CHEMBL4751085,6.82
CHEMBL5999061,6.46
CHEMBL6033422,8.52
CHEMBL3352899,9.11
CHEMBL5853085,8.52
CHEMBL593909,5.21
CHEMBL2437470,5.04
CHEMBL477197,5.47
CHEMBL4859375,8.5625
CHEMBL4648924,6.75
CHEMBL3890526,6.17
CHEMBL483232,5.4
CHEMBL5183324,8.16
CHEMBL5771679,8.0
CHEMBL5981673,7.65
CHEMBL5806322,8.54
CHEMBL3604943,8.85
CHEMBL5798313,8.7
CHEMBL3671522,7.16
CHEMBL3633938,6.35
CHEMBL552860,6.44
CHEMBL51485,6.01
CHEMBL4164805,9.7
CHEMBL346863,7.4
CHEMBL5891448,6.5933
CHEMBL3092302,6.025
CHEMBL5780633,6.26
CHEMBL1440725,5.24
CHEMBL3088220,6.68
CHEMBL393264,7.3
CHEMBL5828031,7.67
CHEMBL2064373,6.42
CHEMBL4071494,5.685
CHEMBL6053281,8.7
CHEMBL448730,5.39
CHEMBL5940715,8.22
CHEMBL5830860,6.76
CHEMBL1173665,5.18
CHEMBL4462965,7.055
CHEMBL4849721,5.51
CHEMBL4292110,5.92
CHEMBL603186,5.33
CHEMBL3671503,7.02
CHEMBL205045,7.77
CHEMBL5275574,5.11
CHEMBL5082422,6.3
CHEMBL3297999,7.07
CHEMBL5900156,7.08
CHEMBL3233783,6.655
CHEMBL6052028,6.76
CHEMBL121260,7.08
CHEMBL5979002,8.77
CHEMBL598407,6.21
CHEMBL2309507,7.0
CHEMBL94068,6.97
CHEMBL6004850,6.56
CHEMBL6031696,6.9417
CHEMBL136511,8.57
CHEMBL3814816,7.5567
CHEMBL135853,7.7
CHEMBL5812784,8.15
CHEMBL3699587,8.26
CHEMBL190094,8.415
CHEMBL5839834,9.0
CHEMBL5267140,6.27
CHEMBL87746,4.72
CHEMBL1242033,4.0
CHEMBL505637,5.89
CHEMBL603266,9.44
CHEMBL5173534,6.79
CHEMBL6037302,6.76
CHEMBL6053889,5.26
CHEMBL2333986,5.0
CHEMBL5984008,5.26
CHEMBL1914655,7.21
CHEMBL3633940,8.05
CHEMBL5974536,7.6
CHEMBL2064380,6.64
CHEMBL5286091,7.4
CHEMBL598164,8.34
CHEMBL2325110,5.48
CHEMBL53300,9.1
CHEMBL6031875,5.26
CHEMBL5908279,8.15
CHEMBL54805,7.47
CHEMBL246898,6.7
CHEMBL3680376,7.34
CHEMBL939,7.32
CHEMBL5963440,5.26
CHEMBL4294156,7.675
CHEMBL5177023,7.4667
CHEMBL5797008,7.39
CHEMBL402011,6.75
CHEMBL5943599,7.96
CHEMBL160566,5.16
CHEMBL485246,4.09
CHEMBL4239716,8.14
CHEMBL4776396,9.7
CHEMBL4099682,8.59
CHEMBL299672,7.15
CHEMBL5972316,8.15
CHEMBL3218002,5.92
CHEMBL204965,5.49
CHEMBL5408255,6.82
CHEMBL6057769,6.814
CHEMBL1958035,5.18
CHEMBL4783428,8.19
CHEMBL2064376,6.42
CHEMBL3948354,6.67
CHEMBL2086760,6.86
CHEMBL144589,5.795
CHEMBL400413,6.68
CHEMBL4851176,8.91
CHEMBL6013119,8.52
CHEMBL4087538,8.22
CHEMBL2441565,6.805
CHEMBL5818238,6.32
CHEMBL4278325,7.21
CHEMBL5946793,5.41
CHEMBL5173862,6.92
CHEMBL2424807,5.39
CHEMBL3425670,5.05
CHEMBL53203,8.28
CHEMBL1641990,6.82
CHEMBL5416410,6.62
CHEMBL210660,7.33
CHEMBL5574232,9.8
CHEMBL5173596,4.425
CHEMBL3604940,6.1533
CHEMBL171311,6.36
CHEMBL4074782,4.4
CHEMBL5968985,6.52
CHEMBL3970738,7.19
CHEMBL3939913,8.7
CHEMBL1169870,5.09
CHEMBL5571542,5.74
CHEMBL5632436,5.96
CHEMBL6062221,7.01
CHEMBL3425657,5.78
CHEMBL5788370,5.26
CHEMBL5959647,7.6
CHEMBL3799138,7.205
CHEMBL4075241,5.51
CHEMBL5572677,5.89
CHEMBL248322,7.16
CHEMBL3409482,7.44
CHEMBL2148048,7.75
CHEMBL2424804,5.62
CHEMBL153419,6.72
CHEMBL5863579,8.52
CHEMBL5269317,8.705
CHEMBL4475546,6.53
CHEMBL340508,8.15
CHEMBL309625,4.22
CHEMBL3814940,5.9733
CHEMBL5193451,8.55
CHEMBL5863733,9.0567
CHEMBL3799585,5.1
CHEMBL3676374,7.62
CHEMBL5195912,8.49
CHEMBL5907964,8.05
CHEMBL2018753,6.0
CHEMBL4540295,7.55
CHEMBL4172718,8.04
CHEMBL3903063,6.93
CHEMBL1090360,6.73
CHEMBL6057992,6.79
CHEMBL5928946,9.0
CHEMBL489147,5.22
CHEMBL4227701,8.29
CHEMBL5425947,8.57
CHEMBL5919441,8.15
CHEMBL4063301,8.185
CHEMBL5918532,8.3
CHEMBL3884319,5.0
CHEMBL77401,5.76
CHEMBL5803419,7.89
CHEMBL5914847,8.31
CHEMBL369967,5.13
CHEMBL4798177,7.21
CHEMBL4094647,4.16
CHEMBL2385992,5.3
CHEMBL4750375,7.7
CHEMBL3221547,5.26
CHEMBL4790485,6.4367
CHEMBL490774,5.7
CHEMBL417941,5.515
CHEMBL3930762,8.19
CHEMBL5934098,9.2867
CHEMBL5907670,8.7
CHEMBL5886676,5.98
CHEMBL4748149,8.8
CHEMBL3234752,8.1
CHEMBL5918405,6.76
CHEMBL4862351,9.61
CHEMBL3671565,7.12
CHEMBL6003257,6.76
CHEMBL5094237,6.8
CHEMBL206848,5.36
CHEMBL466586,7.3
CHEMBL4096822,6.44
CHEMBL6021978,6.455
CHEMBL5890335,8.7
CHEMBL168829,4.87
CHEMBL6032663,6.26
CHEMBL4876135,5.6
CHEMBL249928,7.46
CHEMBL4646638,5.23
CHEMBL5896403,7.96
CHEMBL3622667,8.02
CHEMBL1242750,6.11
CHEMBL2047023,5.96
CHEMBL590875,5.91
CHEMBL3805333,7.36
CHEMBL3956112,8.34
CHEMBL1201179,7.77
CHEMBL590877,4.87
CHEMBL256362,5.96
CHEMBL5785047,8.7
CHEMBL6045539,8.7
CHEMBL3805039,7.855
CHEMBL4088971,6.5633
CHEMBL4278031,6.01
CHEMBL3676379,7.24
CHEMBL1242475,6.24
CHEMBL93302,8.33
CHEMBL3622645,7.2233
CHEMBL5946057,7.365
CHEMBL6010216,7.63
CHEMBL14874,6.08
CHEMBL304929,7.37
CHEMBL5266834,7.64
CHEMBL2087355,7.8
CHEMBL306315,8.22
CHEMBL5895307,7.87
CHEMBL1683954,5.0
CHEMBL5819204,6.26
CHEMBL4226676,7.42
CHEMBL3956430,8.04
CHEMBL1828879,4.76
CHEMBL13485,5.52
CHEMBL4084868,7.59
CHEMBL4468893,7.7
CHEMBL6029402,8.4
CHEMBL309392,4.77
CHEMBL4457018,8.06
CHEMBL5808072,8.2333
CHEMBL3218347,6.55
CHEMBL5920948,8.53
CHEMBL5904869,7.99
CHEMBL3753228,7.41
CHEMBL1641998,4.55
CHEMBL4866476,7.18
CHEMBL4748320,9.52
CHEMBL5992704,8.0
CHEMBL5436031,10.02
CHEMBL5808792,6.26
CHEMBL5831631,6.26
CHEMBL3699607,8.26
CHEMBL5853393,5.26
CHEMBL5998385,6.93
CHEMBL5906672,7.245
CHEMBL4280835,7.33
CHEMBL3676359,7.4
CHEMBL5286007,8.75
CHEMBL5963710,8.52
CHEMBL6025324,6.26
CHEMBL157084,7.46
CHEMBL205235,7.38
CHEMBL4208745,5.62
CHEMBL4072620,7.75
CHEMBL4446953,6.605
CHEMBL1683973,7.96
CHEMBL3676392,6.02
CHEMBL5752228,7.87
CHEMBL428741,7.88
CHEMBL5778795,6.76
CHEMBL5832921,8.52
CHEMBL3234867,5.555
CHEMBL4080711,7.2
CHEMBL5870222,9.17
CHEMBL207130,8.05
CHEMBL3360611,9.27
CHEMBL5926423,6.6383
CHEMBL4077608,6.89
CHEMBL3746387,4.67
CHEMBL5171318,6.87
CHEMBL6039698,8.52
CHEMBL372112,7.3
CHEMBL4441244,6.7
CHEMBL1929555,4.9
CHEMBL4860398,8.72
CHEMBL6023552,8.4
CHEMBL5564323,5.91
CHEMBL4529521,7.29
CHEMBL197689,7.16
CHEMBL1928948,6.89
CHEMBL4063890,7.22
CHEMBL1910273,4.53
CHEMBL3699595,7.48
CHEMBL3928176,7.2
CHEMBL3956465,7.7
CHEMBL5916409,6.26
CHEMBL1095957,5.68
CHEMBL5913125,8.52
CHEMBL4087241,6.85
CHEMBL1088240,5.48
CHEMBL4465558,6.12
CHEMBL4458344,6.86
CHEMBL5822835,5.64
CHEMBL75188,5.16
CHEMBL1173714,5.17
CHEMBL3939771,8.16
CHEMBL3774906,7.05
CHEMBL5268867,8.3867
CHEMBL273789,6.58
CHEMBL1821893,5.13
CHEMBL366831,4.51
CHEMBL5969564,6.28
CHEMBL4566193,8.92
CHEMBL5417638,6.935
CHEMBL4071368,7.96
CHEMBL3633936,6.09
CHEMBL5912587,7.095
CHEMBL5872345,6.955
CHEMBL5438864,7.66
CHEMBL3622647,6.83
CHEMBL590083,4.64
CHEMBL4128567,9.0
CHEMBL342929,5.455
CHEMBL116853,7.05
CHEMBL5795419,7.22
CHEMBL5826446,5.62
CHEMBL4064942,8.045
CHEMBL2070045,6.29
CHEMBL1077069,4.1
CHEMBL1830263,5.43
CHEMBL1242469,4.75
CHEMBL5183664,7.7
CHEMBL5761729,8.4
CHEMBL6043247,5.26
CHEMBL3233778,7.78
CHEMBL5277831,8.05
CHEMBL309016,5.1
CHEMBL3409483,7.64
CHEMBL4166609,8.39
CHEMBL4863109,5.28
CHEMBL6041040,9.66
CHEMBL5903269,7.7667
CHEMBL592215,7.54
CHEMBL394462,6.7
CHEMBL3934461,7.66
CHEMBL5434169,7.52
CHEMBL4166412,6.96
CHEMBL5975681,8.52
CHEMBL5893361,7.57
CHEMBL294034,7.2
CHEMBL5200495,6.565
CHEMBL2424796,5.82
CHEMBL4071151,6.09
CHEMBL5273791,7.01
CHEMBL435809,6.96
CHEMBL310580,6.33
CHEMBL3604919,5.575
CHEMBL332497,5.42
CHEMBL5414512,7.96
CHEMBL4092788,6.43
CHEMBL6008376,8.4
CHEMBL544868,7.24
CHEMBL5813491,7.38
CHEMBL595142,6.46
CHEMBL5895801,8.52
CHEMBL2283251,4.93
CHEMBL5431377,8.39
CHEMBL2312304,5.39
CHEMBL4217992,7.64
CHEMBL4552065,4.46
CHEMBL1873475,7.9105
CHEMBL3647964,8.92
CHEMBL3182647,8.89
CHEMBL370266,5.26
CHEMBL3804868,7.82
CHEMBL5423464,7.0
CHEMBL182254,7.5
CHEMBL5278115,5.68
CHEMBL2325097,6.96
CHEMBL5857101,7.6275
CHEMBL4446681,5.0
CHEMBL5633759,6.81
CHEMBL565467,7.64
CHEMBL475768,9.0
CHEMBL5820435,6.76
CHEMBL1828861,5.46
CHEMBL5850886,8.26
CHEMBL3221259,5.19
CHEMBL144770,5.94
CHEMBL5083976,7.76
CHEMBL5767529,7.3667
CHEMBL322298,6.7
CHEMBL5837535,6.04
CHEMBL4456234,6.92
CHEMBL2148044,7.82
CHEMBL4565086,6.955
CHEMBL245800,5.68
CHEMBL5271937,7.15
CHEMBL4522594,4.43
CHEMBL54784,5.84
CHEMBL3092305,6.485
CHEMBL6014788,6.76
CHEMBL263666,5.33
CHEMBL5847293,6.0
CHEMBL5597233,7.16
CHEMBL55150,6.92
CHEMBL1272168,5.51
CHEMBL1272061,7.55
CHEMBL4062509,7.035
CHEMBL6004905,7.6
CHEMBL5796746,7.77
CHEMBL174426,10.6
CHEMBL4208811,7.72
CHEMBL5878812,7.86
CHEMBL6008370,9.41
CHEMBL3355877,9.49
CHEMBL6030662,7.24
CHEMBL4125940,8.17
CHEMBL122068,6.66
CHEMBL127082,8.85
CHEMBL6049798,6.5833
CHEMBL5973569,7.115
CHEMBL77688,6.51
CHEMBL360209,5.66
CHEMBL5860671,5.4625
CHEMBL3655338,9.0
CHEMBL5971649,7.8
CHEMBL5939157,7.2
CHEMBL5947797,8.7
CHEMBL2425089,7.28
CHEMBL3930506,8.275
CHEMBL5836521,6.76
CHEMBL4435885,7.55
CHEMBL3622659,6.45
CHEMBL92086,7.135
CHEMBL3416446,7.77
CHEMBL5409629,7.07
CHEMBL3929484,9.57
CHEMBL129509,8.03
CHEMBL5591805,8.89
CHEMBL6022600,6.66
CHEMBL3930539,8.05
CHEMBL5885846,7.85
CHEMBL3628817,4.67
CHEMBL281872,6.4
CHEMBL3425662,6.185
CHEMBL1821866,5.51
CHEMBL4527443,7.135
CHEMBL5825749,5.6325
CHEMBL5778061,7.89
CHEMBL5594407,7.49
CHEMBL2316149,5.12
CHEMBL5813210,8.0
CHEMBL1830277,5.01
CHEMBL2334002,7.92
CHEMBL3741768,6.41
CHEMBL3805681,7.66
CHEMBL4125764,7.885
CHEMBL4127809,7.5367
CHEMBL4639459,6.8033
CHEMBL481331,6.86
CHEMBL280998,4.58
CHEMBL5929944,5.105
CHEMBL5887910,8.46
CHEMBL1172980,5.13
CHEMBL3416628,8.15
CHEMBL4083493,4.48
CHEMBL101253,6.34
CHEMBL5861940,6.43
CHEMBL5927580,8.7
CHEMBL3133893,5.185
CHEMBL247711,6.72
CHEMBL6033024,8.9867
CHEMBL1945452,4.8
CHEMBL27085,4.0
CHEMBL491677,5.8
CHEMBL3813728,7.2333
CHEMBL6045970,7.26
CHEMBL3235204,4.89
CHEMBL3741245,5.7567
CHEMBL5938217,6.52
CHEMBL5845905,6.26
CHEMBL3233777,7.055
CHEMBL3416623,7.26
CHEMBL3799428,7.88
CHEMBL2347231,7.21
CHEMBL4094438,6.765
CHEMBL4280749,5.93
CHEMBL3671557,7.4
CHEMBL7810,5.61
CHEMBL603,5.24
CHEMBL2435999,7.05
CHEMBL3754556,7.14
CHEMBL466615,7.1
CHEMBL466412,7.4
CHEMBL466175,7.1
CHEMBL517123,7.55
CHEMBL5952397,9.0
CHEMBL161226,5.21
CHEMBL4100647,7.855
CHEMBL3671584,7.38
CHEMBL3221550,5.15
CHEMBL5439547,7.17
CHEMBL357161,5.75
CHEMBL5178754,8.4
CHEMBL5435033,7.3283
CHEMBL437584,7.24
CHEMBL3961982,7.3
CHEMBL2180204,7.09
CHEMBL543361,5.06
CHEMBL5180839,8.11
CHEMBL3897723,8.27
CHEMBL68920,7.39
CHEMBL6025850,6.26
CHEMBL5794459,8.11
CHEMBL6050073,8.7
CHEMBL2385970,5.46
CHEMBL4746697,9.1
CHEMBL2448066,7.0
CHEMBL4538707,7.36
CHEMBL207235,8.0
CHEMBL3892310,9.89
CHEMBL592210,4.56
CHEMBL5936433,7.94
CHEMBL3221258,6.0
CHEMBL3234866,5.745
CHEMBL443523,8.6
CHEMBL5420948,7.71
CHEMBL501709,4.66
CHEMBL3663926,9.0
CHEMBL5928047,7.77
CHEMBL3774471,6.36
CHEMBL210444,7.66
CHEMBL6018694,8.4
CHEMBL31622,8.225
CHEMBL5822553,7.39
CHEMBL4871192,7.51
CHEMBL5647136,6.285
CHEMBL1928309,7.15
CHEMBL605413,5.66
CHEMBL3357649,8.745
CHEMBL3352869,8.89
CHEMBL5277101,6.21
CHEMBL5835212,5.51
CHEMBL5410422,8.0767
CHEMBL4225517,6.55
CHEMBL5909369,6.58
CHEMBL3676339,7.85
CHEMBL5937987,8.66
CHEMBL3741526,5.5
CHEMBL3799332,4.42
CHEMBL173478,5.57
CHEMBL4798527,7.3367
CHEMBL3742060,5.26
CHEMBL4286263,7.16
CHEMBL1956885,4.76
CHEMBL1173456,5.87
CHEMBL1958029,5.08
CHEMBL4456976,7.155
CHEMBL4776057,7.62
CHEMBL3088221,5.72
CHEMBL5944879,6.26
CHEMBL5404315,7.05
CHEMBL3759830,5.96
CHEMBL5201846,7.3867
CHEMBL3906200,7.0
CHEMBL5827561,6.26
CHEMBL4530686,6.5986
CHEMBL4640686,6.93
CHEMBL2437469,8.708
CHEMBL1934632,7.62
CHEMBL470012,7.82
CHEMBL1683967,8.52
CHEMBL257860,8.05
CHEMBL5185952,4.26
CHEMBL5413772,7.5067
CHEMBL4066845,7.62
CHEMBL430571,8.41
CHEMBL6017472,8.7
CHEMBL593293,5.66
CHEMBL5398800,5.88
CHEMBL5283216,7.46
CHEMBL1241770,5.7
CHEMBL76599,5.26
CHEMBL208849,5.77
CHEMBL436137,6.01
CHEMBL3671531,7.36
CHEMBL5886836,7.85
CHEMBL5982623,7.96
CHEMBL3759733,7.7
CHEMBL1242109,5.78
CHEMBL333851,6.23
CHEMBL5822102,7.175
CHEMBL310853,9.0
CHEMBL333553,5.345
CHEMBL165228,6.93
CHEMBL485070,6.4
CHEMBL5417494,8.13
CHEMBL5917549,7.26
CHEMBL117804,5.39
CHEMBL5081433,7.08
CHEMBL4070454,7.065
CHEMBL205047,7.12
CHEMBL4077956,8.04
CHEMBL3758800,8.7
CHEMBL5801115,8.3
CHEMBL5886008,5.62
CHEMBL3968839,7.21
CHEMBL1683968,7.72
CHEMBL5906478,8.3
CHEMBL3425655,6.1167
CHEMBL5420774,7.4143
CHEMBL5815729,6.5
CHEMBL3604917,6.2233
CHEMBL5815244,8.6
CHEMBL3671533,8.05
CHEMBL321193,6.82
CHEMBL5746961,8.7
CHEMBL3678950,8.4467
CHEMBL3612585,6.11
CHEMBL3133757,6.73
CHEMBL5929629,6.26
CHEMBL1945649,5.92
CHEMBL3671497,8.4
CHEMBL4742081,10.0
CHEMBL4288562,8.835
CHEMBL5926524,8.54
CHEMBL6062851,8.54
CHEMBL3134612,5.67
CHEMBL5932695,4.87
CHEMBL5915453,5.2933
CHEMBL5089336,6.79
CHEMBL5417607,8.7
CHEMBL4848093,7.365
CHEMBL483233,5.52
CHEMBL5897274,6.26
CHEMBL3680377,7.74
CHEMBL1916891,7.91
CHEMBL5943719,6.26
CHEMBL15346,7.13
CHEMBL3604936,5.7333
CHEMBL3699586,7.98
CHEMBL248321,7.5
CHEMBL5767132,8.58
CHEMBL5763922,6.52
CHEMBL2047028,5.29
CHEMBL1203937,7.77
CHEMBL589503,4.45
CHEMBL3671513,7.72
CHEMBL5820639,8.4
CHEMBL1241679,4.0
CHEMBL3908711,6.34
CHEMBL591050,4.58
CHEMBL5777319,7.89
CHEMBL96627,5.86
CHEMBL5771166,7.64
CHEMBL5218459,7.7
CHEMBL3671499,8.3
CHEMBL387187,7.76
CHEMBL4778826,7.44
CHEMBL5774604,4.82
CHEMBL5177272,9.22
CHEMBL104779,6.04
CHEMBL128432,7.35
CHEMBL5927148,6.26
CHEMBL3964380,7.07
CHEMBL5762610,6.26
CHEMBL5858513,8.4
CHEMBL1173324,4.87
CHEMBL5812101,5.62
CHEMBL5743902,7.99
CHEMBL2325089,5.97
CHEMBL5797771,6.76
CHEMBL6018511,8.425
CHEMBL5275872,6.3
CHEMBL5862453,6.1067
CHEMBL4762453,7.695
CHEMBL5269346,5.08
CHEMBL2031296,7.9633
CHEMBL5413341,7.3867
CHEMBL3233773,7.845
CHEMBL6041177,6.76
CHEMBL5891594,6.76
CHEMBL504416,4.64
CHEMBL2426281,6.3733
CHEMBL163369,9.46
CHEMBL3947802,7.48
CHEMBL3087201,6.06
CHEMBL6031063,5.41
CHEMBL2437457,6.2433
CHEMBL2070199,6.67
CHEMBL5412768,6.24
CHEMBL319540,5.57
CHEMBL2437477,4.6625
CHEMBL1242118,4.54
CHEMBL5868587,8.4
CHEMBL3676345,7.72
CHEMBL398388,6.85
CHEMBL3632637,5.99
CHEMBL3905242,6.63
CHEMBL5885717,7.43
CHEMBL78018,8.4
CHEMBL2385960,7.35
CHEMBL5989746,6.1
CHEMBL544538,5.82
CHEMBL5798581,6.26
CHEMBL37543,7.21
CHEMBL5414792,7.47
CHEMBL5776072,8.1
CHEMBL327023,6.26
CHEMBL3416621,7.1
CHEMBL5430958,7.875
CHEMBL3604935,5.76
CHEMBL248393,8.24
CHEMBL4743566,7.85
CHEMBL6045276,5.56
CHEMBL5923801,6.03
CHEMBL5394606,7.38
CHEMBL3237935,6.0167
CHEMBL5807004,9.0
CHEMBL5751436,6.56
CHEMBL5201973,8.63
CHEMBL4290750,7.5
CHEMBL338155,6.58
CHEMBL601828,5.95
CHEMBL1645473,8.05
CHEMBL3676358,7.7
CHEMBL4215496,6.1467
CHEMBL340399,8.14
CHEMBL5975976,7.85
CHEMBL529663,4.64
CHEMBL5193149,9.87
CHEMBL2064394,5.77
CHEMBL2316148,4.82
CHEMBL6007759,5.78
CHEMBL4471155,7.5
CHEMBL6058480,6.6
CHEMBL5759916,6.1367
CHEMBL599398,7.82
CHEMBL136491,7.85
CHEMBL4452106,7.35
CHEMBL4214567,7.0975
CHEMBL5192038,6.1833
CHEMBL129946,6.48
CHEMBL5612514,6.54
CHEMBL3934034,7.44
CHEMBL4063421,8.6
CHEMBL2018757,6.05
CHEMBL601040,6.24
CHEMBL5406084,7.22
CHEMBL5810347,6.68
CHEMBL5831739,7.59
CHEMBL5398753,7.01
CHEMBL5408900,7.7
CHEMBL5422588,8.79
CHEMBL3740003,5.54
CHEMBL5411347,6.69
CHEMBL498248,4.56
CHEMBL77243,4.26
CHEMBL5087214,6.88
CHEMBL5758879,6.89
CHEMBL4062192,6.33
CHEMBL5854771,8.05
CHEMBL6000037,7.355
CHEMBL3085380,5.96
CHEMBL5076986,8.32
CHEMBL247104,7.32
CHEMBL5828125,7.91
CHEMBL56027,7.16
CHEMBL3973862,7.19
CHEMBL4170935,5.39
CHEMBL74778,5.9
CHEMBL4088718,7.76
CHEMBL3800448,4.47
CHEMBL4228518,7.795
CHEMBL5284920,5.96
CHEMBL2335015,5.27
CHEMBL3935492,8.52
CHEMBL6022292,6.32
CHEMBL1914658,8.1
CHEMBL471058,8.22
CHEMBL5870018,8.4
CHEMBL6029891,9.2233
CHEMBL5566478,6.13
CHEMBL4095271,8.09
CHEMBL4068695,5.47
CHEMBL4464404,8.64
CHEMBL5799378,6.19
CHEMBL4203016,7.92
CHEMBL5876510,7.8
CHEMBL1683966,6.94
